[2024-12-31 07:28:30] [class-ss-archive-creation-job.php:97] Starting a job; no job is presently running
[2024-12-31 07:28:35] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/shopie/wp-content/plugins/elementor/assets/lib/animations/styles/fadeInRight.min.css
[2024-12-31 07:28:35] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/shopie/wp-content/plugins/elementor/assets/lib/animations/styles/fadeInUp.css
[2024-12-31 07:28:35] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/shopie/wp-content/plugins/elementor/assets/lib/animations/styles/fadeInUp.min.css
[2024-12-31 07:28:35] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/shopie/wp-content/plugins/elementor/assets/lib/animations/styles/flash.css
[2024-12-31 07:28:35] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/shopie/wp-content/plugins/elementor/assets/lib/animations/styles/flash.min.css
[2024-12-31 07:28:35] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/shopie/wp-content/plugins/elementor/assets/lib/animations/styles/headShake.css
[2024-12-31 07:28:35] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/shopie/wp-content/plugins/elementor/assets/lib/animations/styles/headShake.min.css
[2024-12-31 07:28:35] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/shopie/wp-content/plugins/elementor/assets/lib/animations/styles/jello.css
[2024-12-31 07:28:35] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/shopie/wp-content/plugins/elementor/assets/lib/animations/styles/jello.min.css
[2024-12-31 07:28:35] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/shopie/wp-content/plugins/elementor/assets/lib/animations/styles/lightSpeedIn.css
[2024-12-31 07:28:35] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/shopie/wp-content/plugins/elementor/assets/lib/animations/styles/lightSpeedIn.min.css
[2024-12-31 07:28:35] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/shopie/wp-content/plugins/elementor/assets/lib/animations/styles/pulse.css
[2024-12-31 07:28:35] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/shopie/wp-content/plugins/elementor/assets/lib/animations/styles/pulse.min.css
[2024-12-31 07:28:35] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/shopie/wp-content/plugins/elementor/assets/lib/animations/styles/rollIn.css
[2024-12-31 07:28:35] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/shopie/wp-content/plugins/elementor/assets/lib/animations/styles/rollIn.min.css
[2024-12-31 07:28:35] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/shopie/wp-content/plugins/elementor/assets/lib/animations/styles/rotateIn.css
[2024-12-31 07:28:35] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/shopie/wp-content/plugins/elementor/assets/lib/animations/styles/rotateIn.min.css
[2024-12-31 07:28:35] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/shopie/wp-content/plugins/elementor/assets/lib/animations/styles/rotateInDownLeft.css
[2024-12-31 07:28:35] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/shopie/wp-content/plugins/elementor/assets/lib/animations/styles/rotateInDownLeft.min.css
[2024-12-31 07:28:35] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/shopie/wp-content/plugins/elementor/assets/lib/animations/styles/rotateInDownRight.css
[2024-12-31 07:28:35] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/shopie/wp-content/plugins/elementor/assets/lib/animations/styles/rotateInDownRight.min.css
[2024-12-31 07:28:35] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/shopie/wp-content/plugins/elementor/assets/lib/animations/styles/rotateInUpLeft.css
[2024-12-31 07:28:35] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/shopie/wp-content/plugins/elementor/assets/lib/animations/styles/rotateInUpLeft.min.css
[2024-12-31 07:28:35] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/shopie/wp-content/plugins/elementor/assets/lib/animations/styles/rotateInUpRight.css
[2024-12-31 07:28:35] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/shopie/wp-content/plugins/elementor/assets/lib/animations/styles/rotateInUpRight.min.css
[2024-12-31 07:28:35] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/shopie/wp-content/plugins/elementor/assets/lib/animations/styles/rubberBand.css
[2024-12-31 07:28:35] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/shopie/wp-content/plugins/elementor/assets/lib/animations/styles/rubberBand.min.css
[2024-12-31 07:28:35] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/shopie/wp-content/plugins/elementor/assets/lib/animations/styles/shake.css
[2024-12-31 07:28:35] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/shopie/wp-content/plugins/elementor/assets/lib/animations/styles/shake.min.css
[2024-12-31 07:28:35] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/shopie/wp-content/plugins/elementor/assets/lib/animations/styles/slideInDown.css
[2024-12-31 07:28:35] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/shopie/wp-content/plugins/elementor/assets/lib/animations/styles/slideInDown.min.css
[2024-12-31 07:28:35] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/shopie/wp-content/plugins/elementor/assets/lib/animations/styles/slideInLeft.css
[2024-12-31 07:28:35] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/shopie/wp-content/plugins/elementor/assets/lib/animations/styles/slideInLeft.min.css
[2024-12-31 07:28:35] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/shopie/wp-content/plugins/elementor/assets/lib/animations/styles/slideInRight.css
[2024-12-31 07:28:35] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/shopie/wp-content/plugins/elementor/assets/lib/animations/styles/slideInRight.min.css
[2024-12-31 07:28:35] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/shopie/wp-content/plugins/elementor/assets/lib/animations/styles/slideInUp.css
[2024-12-31 07:28:35] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/shopie/wp-content/plugins/elementor/assets/lib/animations/styles/slideInUp.min.css
[2024-12-31 07:28:35] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/shopie/wp-content/plugins/elementor/assets/lib/animations/styles/swing.css
[2024-12-31 07:28:35] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/shopie/wp-content/plugins/elementor/assets/lib/animations/styles/swing.min.css
[2024-12-31 07:28:35] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/shopie/wp-content/plugins/elementor/assets/lib/animations/styles/tada.css
[2024-12-31 07:28:35] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/shopie/wp-content/plugins/elementor/assets/lib/animations/styles/tada.min.css
[2024-12-31 07:28:35] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/shopie/wp-content/plugins/elementor/assets/lib/animations/styles/wobble.css
[2024-12-31 07:28:35] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/shopie/wp-content/plugins/elementor/assets/lib/animations/styles/wobble.min.css
[2024-12-31 07:28:35] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/shopie/wp-content/plugins/elementor/assets/lib/animations/styles/zoomIn.css
[2024-12-31 07:28:35] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/shopie/wp-content/plugins/elementor/assets/lib/animations/styles/zoomIn.min.css
[2024-12-31 07:28:35] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/shopie/wp-content/plugins/elementor/assets/lib/animations/styles/zoomInDown.css
[2024-12-31 07:28:35] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/shopie/wp-content/plugins/elementor/assets/lib/animations/styles/zoomInDown.min.css
[2024-12-31 07:28:35] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/shopie/wp-content/plugins/elementor/assets/lib/animations/styles/zoomInLeft.css
[2024-12-31 07:28:35] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/shopie/wp-content/plugins/elementor/assets/lib/animations/styles/zoomInLeft.min.css
[2024-12-31 07:28:35] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/shopie/wp-content/plugins/elementor/assets/lib/animations/styles/zoomInRight.css
[2024-12-31 07:28:35] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/shopie/wp-content/plugins/elementor/assets/lib/animations/styles/zoomInRight.min.css
[2024-12-31 07:28:35] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/shopie/wp-content/plugins/elementor/assets/lib/animations/styles/zoomInUp.css
[2024-12-31 07:28:35] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/shopie/wp-content/plugins/elementor/assets/lib/animations/styles/zoomInUp.min.css
[2024-12-31 07:28:35] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/shopie/wp-content/plugins/elementor/assets/lib/backbone/backbone.marionette.js
[2024-12-31 07:28:35] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/shopie/wp-content/plugins/elementor/assets/lib/backbone/backbone.marionette.min.js
[2024-12-31 07:28:35] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/shopie/wp-content/plugins/elementor/assets/lib/backbone/backbone.radio.js
[2024-12-31 07:28:35] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/shopie/wp-content/plugins/elementor/assets/lib/backbone/backbone.radio.min.js
[2024-12-31 07:28:35] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/shopie/wp-content/plugins/elementor/assets/lib/color-thief/color-thief.min.js
[2024-12-31 07:28:35] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/shopie/wp-content/plugins/elementor/assets/lib/dialog/dialog.js
[2024-12-31 07:28:35] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/shopie/wp-content/plugins/elementor/assets/lib/dialog/dialog.min.js
[2024-12-31 07:28:35] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/shopie/wp-content/plugins/elementor/assets/lib/e-gallery/css/e-gallery.css
[2024-12-31 07:28:35] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/shopie/wp-content/plugins/elementor/assets/lib/e-gallery/css/e-gallery.min.css
[2024-12-31 07:28:35] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/shopie/wp-content/plugins/elementor/assets/lib/e-gallery/js/e-gallery.js
[2024-12-31 07:28:35] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/shopie/wp-content/plugins/elementor/assets/lib/e-gallery/js/e-gallery.min.js
[2024-12-31 07:28:35] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/shopie/wp-content/plugins/elementor/assets/lib/e-select2/css/e-select2.css
[2024-12-31 07:28:35] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/shopie/wp-content/plugins/elementor/assets/lib/e-select2/css/e-select2.min.css
[2024-12-31 07:28:35] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/shopie/wp-content/plugins/elementor/assets/lib/e-select2/js/e-select2.full.js
[2024-12-31 07:28:35] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/shopie/wp-content/plugins/elementor/assets/lib/e-select2/js/e-select2.full.min.js
[2024-12-31 07:28:35] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/shopie/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.css
[2024-12-31 07:28:35] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/shopie/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css
[2024-12-31 07:28:35] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/shopie/wp-content/plugins/elementor/assets/lib/eicons/eicons.json
[2024-12-31 07:28:35] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/shopie/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.eot
[2024-12-31 07:28:35] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/shopie/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.svg
[2024-12-31 07:28:35] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/shopie/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.ttf
[2024-12-31 07:28:35] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/shopie/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff
